com.samsung.shealth.step_daily_trend,6188005,6
71f373db-bc01-46e6-bf0e-37af62da99a7.binning_data.json,2019-07-22 22:00:01.101,2019-07-22 22:00:01.101,com.sec.android.app.shealth,0,13427,4.70551,10330.173,478.73227,dNgkxZR9yp,com.sec.android.app.shealth,71f373db-bc01-46e6-bf0e-37af62da99a7,1563753600000,
300aff7b-8e05-4377-81ea-39356160c359.binning_data.json,2019-09-19 23:35:06.999,2019-09-19 03:20:59.369,com.sec.android.app.shealth,18,16857,2.2117434,12301.059,645.922,AumAWJiKT9,com.sec.android.app.shealth,300aff7b-8e05-4377-81ea-39356160c359,1568851200000,
17255a17-d2cf-4218-843a-cf28dd5610e3.binning_data.json,2019-11-01 23:00:01.575,2019-11-01 23:00:01.575,com.sec.android.app.shealth,0,411,1.6568831,318.3263,14.5818205,dNgkxZR9yp,com.sec.android.app.shealth,17255a17-d2cf-4218-843a-cf28dd5610e3,1572566400000,
4b1bcbf7-206e-43e8-819b-630289b3ac6f.binning_data.json,2019-10-02 05:33:22.179,2019-10-01 05:13:51.886,com.sec.android.app.shealth,18,16896,6.611111,12625.17,675.16437,AumAWJiKT9,com.sec.android.app.shealth,4b1bcbf7-206e-43e8-819b-630289b3ac6f,1569888000000,
a39846e3-e865-48e5-8c04-bff2def86507.binning_data.json,2019-07-27 22:00:01.156,2019-07-27 22:00:01.156,com.sec.android.app.shealth,0,4878,3.9570565,3882.175,179.27011,dNgkxZR9yp,com.sec.android.app.shealth,a39846e3-e865-48e5-8c04-bff2def86507,1564185600000,
c900c3de-b0b8-42ff-a6cd-d76b9c6e4d83.binning_data.json,2019-11-12 23:00:11.527,2019-11-12 23:00:11.527,com.sec.android.app.shealth,0,8608,4.389437,6858.0454,314.28726,dNgkxZR9yp,com.sec.android.app.shealth,c900c3de-b0b8-42ff-a6cd-d76b9c6e4d83,1573516800000,
eaaf4a9f-584e-46dc-b824-671df8a21f54.binning_data.json,2019-12-15 23:00:37.977,2019-12-15 23:00:37.977,com.sec.android.app.shealth,0,1845,2.1233308,1440.7222,65.533745,dNgkxZR9yp,com.sec.android.app.shealth,eaaf4a9f-584e-46dc-b824-671df8a21f54,1576368000000,
34f1dee5-b1b3-4c6e-b673-bf14c629a565.binning_data.json,2019-07-19 00:43:34.472,2019-07-18 02:00:53.103,com.sec.android.app.shealth,-2,3766,1.4470518,2765.9807,147.77144,VfS0qUERdZ,com.sec.android.app.shealth,34f1dee5-b1b3-4c6e-b673-bf14c629a565,1563408000000,
2a7ea400-85fc-482f-9557-ab198e05f194.binning_data.json,2019-06-30 22:08:09.369,2019-06-30 07:30:38.584,com.sec.android.app.shealth,18,13212,5.8481765,9962.102,526.019,AumAWJiKT9,com.sec.android.app.shealth,2a7ea400-85fc-482f-9557-ab198e05f194,1561852800000,
3297f25c-b92c-47df-986b-2720523e200b.binning_data.json,2019-08-15 22:00:01.013,2019-08-15 22:00:01.013,com.sec.android.app.shealth,0,2721,3.7104855,2094.5452,98.10445,dNgkxZR9yp,com.sec.android.app.shealth,3297f25c-b92c-47df-986b-2720523e200b,1565827200000,
01431671-24f3-47e9-a58a-0f6d088f5a69.binning_data.json,2019-06-18 23:55:37.291,2019-06-18 00:55:31.720,com.sec.android.app.shealth,-2,10088,1.5478631,7723.765,381.85223,VfS0qUERdZ,com.sec.android.app.shealth,01431671-24f3-47e9-a58a-0f6d088f5a69,1560816000000,
6d0236f9-39b3-4e7d-a4a1-e2700bcd4e13.binning_data.json,2019-06-10 22:00:01.751,2019-06-10 22:00:01.751,com.sec.android.app.shealth,0,366,2.458887,291.60156,13.489838,dNgkxZR9yp,com.sec.android.app.shealth,6d0236f9-39b3-4e7d-a4a1-e2700bcd4e13,1560124800000,
da6e014b-463d-4c2b-88c0-16843602b666.binning_data.json,2019-06-03 22:01:23.914,2019-06-03 22:01:23.914,com.sec.android.app.shealth,0,7754,3.7322009,6297.111,287.9627,dNgkxZR9yp,com.sec.android.app.shealth,da6e014b-463d-4c2b-88c0-16843602b666,1559520000000,
3a38f685-1cc5-49d1-a9d0-8cc02955114d.binning_data.json,2019-10-10 22:00:01.358,2019-10-10 22:00:01.358,com.sec.android.app.shealth,0,7286,2.3661466,5737.187,263.01114,dNgkxZR9yp,com.sec.android.app.shealth,3a38f685-1cc5-49d1-a9d0-8cc02955114d,1570665600000,
82058e37-d4aa-4796-8822-a825d03416d0.binning_data.json,2019-11-24 23:38:33.490,2019-11-24 01:58:16.184,com.sec.android.app.shealth,-2,10010,1.3239716,7151.647,374.35553,VfS0qUERdZ,com.sec.android.app.shealth,82058e37-d4aa-4796-8822-a825d03416d0,1574553600000,
6950570a-3758-478c-9554-cf692cbf7153.binning_data.json,2019-08-04 00:04:11.487,2019-08-02 23:50:24.403,com.sec.android.app.shealth,-2,12883,1.531478,9859.777,490.63162,VfS0qUERdZ,com.sec.android.app.shealth,6950570a-3758-478c-9554-cf692cbf7153,1564790400000,
47e742cf-de5b-46a4-bf4f-69488935ef9e.binning_data.json,2019-09-08 00:15:07.198,2019-09-07 00:55:41.158,com.sec.android.app.shealth,18,8864,4.20397,6244.034,347.2,AumAWJiKT9,com.sec.android.app.shealth,47e742cf-de5b-46a4-bf4f-69488935ef9e,1567814400000,
f1509bf3-1f55-4eb1-92c3-ffc6701f44bd.binning_data.json,2019-08-20 21:56:15.416,2019-08-20 05:11:34.879,com.sec.android.app.shealth,-2,11168,1.4958496,8659.657,399.37527,VfS0qUERdZ,com.sec.android.app.shealth,f1509bf3-1f55-4eb1-92c3-ffc6701f44bd,1566259200000,
3d85ae8e-7c78-4cfc-867c-b7a5c7961538.binning_data.json,2019-08-28 18:05:34.770,2019-08-24 05:34:06.797,com.sec.android.app.shealth,-2,9932,1.3085756,6945.972,363.62085,VfS0qUERdZ,com.sec.android.app.shealth,3d85ae8e-7c78-4cfc-867c-b7a5c7961538,1566604800000,
12d856b5-fdd5-4cbd-b207-002710101d97.binning_data.json,2019-12-25 05:49:22.901,2019-12-24 07:04:54.736,com.sec.android.app.shealth,-2,4214,1.4783213,3213.2668,172.1279,VfS0qUERdZ,com.sec.android.app.shealth,12d856b5-fdd5-4cbd-b207-002710101d97,1577145600000,
cdc44e54-abd9-4a7f-a9fa-61d311fa36e4.binning_data.json,2019-07-18 22:00:02.326,2019-07-18 22:00:02.326,com.sec.android.app.shealth,0,401,1.6855087,309.27197,14.277153,dNgkxZR9yp,com.sec.android.app.shealth,cdc44e54-abd9-4a7f-a9fa-61d311fa36e4,1563408000000,
84bae486-0bdb-4f93-9442-ef6055687a3c.binning_data.json,2019-06-26 21:23:33.178,2019-06-26 03:53:55.614,com.sec.android.app.shealth,18,10904,2.3333333,7666.218,410.75,AumAWJiKT9,com.sec.android.app.shealth,84bae486-0bdb-4f93-9442-ef6055687a3c,1561507200000,
d4727aac-2419-4f21-aa18-54add22260ca.binning_data.json,2019-06-19 21:18:35.885,2019-06-19 03:04:52.623,com.sec.android.app.shealth,-2,1706,1.3316728,1225.7716,64.048836,VfS0qUERdZ,com.sec.android.app.shealth,d4727aac-2419-4f21-aa18-54add22260ca,1560902400000,
3a6bf7ce-de7a-4b7a-9e67-bd561b3aeef1.binning_data.json,2019-06-15 21:35:36.915,2019-06-14 23:22:59.166,com.sec.android.app.shealth,-2,2819,1.5323583,2058.9724,108.887245,VfS0qUERdZ,com.sec.android.app.shealth,3a6bf7ce-de7a-4b7a-9e67-bd561b3aeef1,1560556800000,
4cfc8a38-948a-478e-b9ce-ee5bfc0bab54.binning_data.json,2019-11-21 23:00:01.604,2019-11-21 23:00:01.604,com.sec.android.app.shealth,0,7755,3.3416507,6274.716,290.68774,dNgkxZR9yp,com.sec.android.app.shealth,4cfc8a38-948a-478e-b9ce-ee5bfc0bab54,1574294400000,
2d347d11-f31d-4ea3-94f4-8b5e18ca92ef.binning_data.json,2019-10-15 21:55:13.183,2019-10-15 05:25:17.436,com.sec.android.app.shealth,-2,2582,1.6650761,2057.115,120.55136,VfS0qUERdZ,com.sec.android.app.shealth,2d347d11-f31d-4ea3-94f4-8b5e18ca92ef,1571097600000,
d25399a6-6f7d-45de-ac00-038d0ed5a7d5.binning_data.json,2019-09-18 23:25:10.633,2019-09-18 05:40:07.994,com.sec.android.app.shealth,-2,9157,1.5733762,7143.3154,351.14163,VfS0qUERdZ,com.sec.android.app.shealth,d25399a6-6f7d-45de-ac00-038d0ed5a7d5,1568764800000,
7b2fdf35-5b24-43b0-9ab8-95a0e07c503b.binning_data.json,2019-06-25 23:15:03.642,2019-06-25 00:24:38.084,com.sec.android.app.shealth,18,10534,6.638889,8296.899,439.23022,AumAWJiKT9,com.sec.android.app.shealth,7b2fdf35-5b24-43b0-9ab8-95a0e07c503b,1561420800000,
66c51b68-9a93-4ab9-9af6-50068a0415a7.binning_data.json,2019-06-25 22:00:00.714,2019-06-25 22:00:00.714,com.sec.android.app.shealth,0,8457,4.2257347,6908.9004,324.28314,dNgkxZR9yp,com.sec.android.app.shealth,66c51b68-9a93-4ab9-9af6-50068a0415a7,1561420800000,
e466a95c-ba36-4902-80fd-69dae179f854.binning_data.json,2019-12-17 01:56:19.612,2019-12-16 04:29:38.419,com.sec.android.app.shealth,-2,10580,1.6072928,8240.265,432.078,VfS0qUERdZ,com.sec.android.app.shealth,e466a95c-ba36-4902-80fd-69dae179f854,1576454400000,
7775284f-fa5e-41d1-91c7-fe9c6d0cda6b.binning_data.json,2019-10-20 07:46:00.536,2019-10-19 07:04:46.395,com.sec.android.app.shealth,-2,9022,1.5764192,7215.1274,363.44324,VfS0qUERdZ,com.sec.android.app.shealth,7775284f-fa5e-41d1-91c7-fe9c6d0cda6b,1571443200000,
a84cefb7-f2a6-43ea-864f-9890cb8447f1.binning_data.json,2019-07-03 06:45:33.218,2019-07-02 05:35:16.975,com.sec.android.app.shealth,18,15058,4.75,11308.604,594.41,AumAWJiKT9,com.sec.android.app.shealth,a84cefb7-f2a6-43ea-864f-9890cb8447f1,1562025600000,
9ab7080f-12dd-4fb3-b72e-fba9c03a103a.binning_data.json,2019-06-20 23:35:44.107,2019-06-20 05:05:20.081,com.sec.android.app.shealth,18,12415,6.9444447,9329.454,514.41,AumAWJiKT9,com.sec.android.app.shealth,9ab7080f-12dd-4fb3-b72e-fba9c03a103a,1560988800000,
4e09c82b-1e4d-4a46-8bb5-2bbb48a74f27.binning_data.json,2019-07-31 21:15:28.956,2019-07-31 02:15:17.388,com.sec.android.app.shealth,18,8077,3.501411,5534.565,293.639,AumAWJiKT9,com.sec.android.app.shealth,4e09c82b-1e4d-4a46-8bb5-2bbb48a74f27,1564531200000,
529b81b0-4906-485b-aaf6-e2968515a5b2.binning_data.json,2019-12-17 01:57:38.457,2019-12-16 04:29:39.315,com.sec.android.app.shealth,18,9737,6.9444447,7322.818,428.71744,AumAWJiKT9,com.sec.android.app.shealth,529b81b0-4906-485b-aaf6-e2968515a5b2,1576454400000,
d533c131-8b23-4a62-860a-21110bec827c.binning_data.json,2019-08-14 20:59:25.970,2019-08-14 06:34:43.906,com.sec.android.app.shealth,-2,6607,1.6086425,5240.127,240.24792,VfS0qUERdZ,com.sec.android.app.shealth,d533c131-8b23-4a62-860a-21110bec827c,1565740800000,
4b4aa607-dcea-4728-8f1c-9faf5e1e7175.binning_data.json,2019-09-07 22:00:01.543,2019-09-07 22:00:01.543,com.sec.android.app.shealth,0,5485,2.209572,4227.949,194.90686,dNgkxZR9yp,com.sec.android.app.shealth,4b4aa607-dcea-4728-8f1c-9faf5e1e7175,1567814400000,
1997e632-3b69-4fe2-86e6-2727b01b403b.binning_data.json,2019-12-25 23:35:11.895,2019-12-25 05:48:40.227,com.sec.android.app.shealth,-2,7805,1.4615507,5584.427,320.43973,VfS0qUERdZ,com.sec.android.app.shealth,1997e632-3b69-4fe2-86e6-2727b01b403b,1577232000000,
aaf9b110-bb97-4c42-8b1d-683f0e50be91.binning_data.json,2019-09-16 21:31:19.861,2019-09-16 04:51:23.353,com.sec.android.app.shealth,-2,11522,1.505449,8830.257,444.6699,VfS0qUERdZ,com.sec.android.app.shealth,aaf9b110-bb97-4c42-8b1d-683f0e50be91,1568592000000,
29e45a3f-b0a3-441f-b1bd-46164fac3c7c.binning_data.json,2019-10-13 22:00:01.432,2019-10-13 22:00:01.432,com.sec.android.app.shealth,0,7663,4.6409574,6263.382,273.21606,dNgkxZR9yp,com.sec.android.app.shealth,29e45a3f-b0a3-441f-b1bd-46164fac3c7c,1570924800000,
4b241842-26b4-41d7-bf1d-d45ffc7c6727.binning_data.json,2019-07-28 22:55:25.928,2019-07-27 22:40:31.455,com.sec.android.app.shealth,18,19051,6.9444447,14412.623,782.589,AumAWJiKT9,com.sec.android.app.shealth,4b241842-26b4-41d7-bf1d-d45ffc7c6727,1564272000000,
3b7e0eff-4e51-4721-8c97-a6b48c734f7f.binning_data.json,2019-07-16 00:17:11.144,2019-07-15 08:00:54.722,com.sec.android.app.shealth,18,1172,6.9444447,887.58,46.43,AumAWJiKT9,com.sec.android.app.shealth,3b7e0eff-4e51-4721-8c97-a6b48c734f7f,1563148800000,
2b9cdc1e-268f-4ff6-a995-45029df98113.binning_data.json,2019-09-09 23:15:07.928,2019-09-09 04:54:32.243,com.sec.android.app.shealth,-2,12167,1.5234777,9363.641,447.94226,VfS0qUERdZ,com.sec.android.app.shealth,2b9cdc1e-268f-4ff6-a995-45029df98113,1567987200000,
6f720a55-c803-4b3e-91f0-7d9c1a20e9cd.binning_data.json,2019-08-06 20:11:16.793,2019-08-06 04:02:23.495,com.sec.android.app.shealth,-2,8885,1.5249776,6793.17,334.14935,VfS0qUERdZ,com.sec.android.app.shealth,6f720a55-c803-4b3e-91f0-7d9c1a20e9cd,1565049600000,
9d7745f3-77b1-4d27-a870-10fc36655984.binning_data.json,2019-08-09 19:56:52.785,2019-08-09 06:50:06.118,com.sec.android.app.shealth,-2,11788,1.4943271,9022.84,427.65482,VfS0qUERdZ,com.sec.android.app.shealth,9d7745f3-77b1-4d27-a870-10fc36655984,1565308800000,
3a517b8f-1ef7-4435-97ff-8f009f9df013.binning_data.json,2019-12-10 20:55:14.738,2019-12-10 07:32:56.079,com.sec.android.app.shealth,-2,3164,1.2248827,2156.905,118.01075,VfS0qUERdZ,com.sec.android.app.shealth,3a517b8f-1ef7-4435-97ff-8f009f9df013,1575936000000,
ee930692-305e-43cc-bd6b-adc6b53485f6.binning_data.json,2019-06-25 23:15:06.781,2019-06-25 00:24:39.809,com.sec.android.app.shealth,-2,11618,1.6864744,9384.39,464.64148,VfS0qUERdZ,com.sec.android.app.shealth,ee930692-305e-43cc-bd6b-adc6b53485f6,1561420800000,
13c396e3-9cce-43c2-8e5f-bbe145ecb40a.binning_data.json,2019-12-13 21:55:19.697,2019-12-13 00:57:12.274,com.sec.android.app.shealth,18,6833,6.111111,5090.982,278.21,AumAWJiKT9,com.sec.android.app.shealth,13c396e3-9cce-43c2-8e5f-bbe145ecb40a,1576195200000,
2c864f92-175a-42a7-b587-832d5fba9b23.binning_data.json,2019-10-26 20:35:09.673,2019-10-26 06:46:02.794,com.sec.android.app.shealth,18,3546,6.9444447,2536.14,143.861,AumAWJiKT9,com.sec.android.app.shealth,2c864f92-175a-42a7-b587-832d5fba9b23,1572048000000,
915c11e0-9df7-43d4-b329-6b2a1fdd30df.binning_data.json,2019-12-13 23:00:01.617,2019-12-13 23:00:01.617,com.sec.android.app.shealth,0,5944,2.4493601,4760.0986,220.03459,dNgkxZR9yp,com.sec.android.app.shealth,915c11e0-9df7-43d4-b329-6b2a1fdd30df,1576195200000,
54606036-941c-4c05-9986-d11903df0781.binning_data.json,2019-11-02 23:00:01.219,2019-11-02 23:00:01.219,com.sec.android.app.shealth,0,558,4.3710947,455.46497,20.662731,dNgkxZR9yp,com.sec.android.app.shealth,54606036-941c-4c05-9986-d11903df0781,1572652800000,
78584d06-6295-4f87-aaa6-34781f2faaee.binning_data.json,2019-08-22 22:00:00.968,2019-08-22 22:00:00.968,com.sec.android.app.shealth,0,5486,3.0879598,4521.7354,214.5379,dNgkxZR9yp,com.sec.android.app.shealth,78584d06-6295-4f87-aaa6-34781f2faaee,1566432000000,
b4395b2d-eef3-4a74-84ea-25bc0c8cb3b6.binning_data.json,2019-12-20 23:00:03.562,2019-12-20 23:00:03.562,com.sec.android.app.shealth,0,2745,3.526696,2168.79,100.5878,dNgkxZR9yp,com.sec.android.app.shealth,b4395b2d-eef3-4a74-84ea-25bc0c8cb3b6,1576800000000,
f70fc021-0f2b-4760-af75-0aa8be08ac0f.binning_data.json,2019-07-03 06:45:35.524,2019-07-02 05:31:16.331,com.sec.android.app.shealth,-2,16832,1.5942976,13166.108,632.7322,VfS0qUERdZ,com.sec.android.app.shealth,f70fc021-0f2b-4760-af75-0aa8be08ac0f,1562025600000,
4d04af5f-6ffd-4658-80c1-a5b752d1930c.binning_data.json,2019-11-09 23:00:11.395,2019-11-09 23:00:11.395,com.sec.android.app.shealth,0,2804,3.9228594,2359.1074,118.00226,dNgkxZR9yp,com.sec.android.app.shealth,4d04af5f-6ffd-4658-80c1-a5b752d1930c,1573257600000,
8d7673bf-576a-429c-9316-d5c8f44587be.binning_data.json,2019-09-14 23:55:26.782,2019-09-13 23:45:14.582,com.sec.android.app.shealth,-2,8031,1.4938358,5963.555,311.4215,VfS0qUERdZ,com.sec.android.app.shealth,8d7673bf-576a-429c-9316-d5c8f44587be,1568419200000,
a4dbbcd1-1c24-40cc-86bc-fe48ca66038c.binning_data.json,2019-12-20 00:55:54.234,2019-12-19 03:47:58.650,com.sec.android.app.shealth,18,2946,6.2579317,2224.6096,127.24123,AumAWJiKT9,com.sec.android.app.shealth,a4dbbcd1-1c24-40cc-86bc-fe48ca66038c,1576713600000,
f03b49e4-8a2e-4ecd-9703-a35272ccffb2.binning_data.json,2019-12-22 22:56:25.568,2019-12-22 04:37:43.495,com.sec.android.app.shealth,-2,6469,1.4578904,4853.407,257.124,VfS0qUERdZ,com.sec.android.app.shealth,f03b49e4-8a2e-4ecd-9703-a35272ccffb2,1576972800000,
2b13ab59-a5b8-40e9-a797-3b8e49d1ef50.binning_data.json,2019-12-15 23:56:41.792,2019-12-15 06:30:45.822,com.sec.android.app.shealth,18,7323,6.161829,6035.698,363.62,AumAWJiKT9,com.sec.android.app.shealth,2b13ab59-a5b8-40e9-a797-3b8e49d1ef50,1576368000000,
17a5df9b-ee18-41b7-a58a-aede82ca0139.binning_data.json,2019-10-03 22:40:37.541,2019-10-03 22:40:37.541,com.sec.android.app.shealth,0,6639,2.6656055,5124.98,238.38249,dNgkxZR9yp,com.sec.android.app.shealth,17a5df9b-ee18-41b7-a58a-aede82ca0139,1570060800000,
49f2315d-831f-4ab9-a328-bd1c236b1148.binning_data.json,2019-07-31 23:56:42.248,2019-07-31 23:56:42.248,com.sec.android.app.shealth,0,6099,3.9586532,4695.1343,221.7397,dNgkxZR9yp,com.sec.android.app.shealth,49f2315d-831f-4ab9-a328-bd1c236b1148,1564531200000,
f8ff9120-cb95-44b0-a6d7-1b976043a796.binning_data.json,2021-09-21 22:00:10.337,2021-09-20 22:00:11.887,com.sec.android.app.shealth,18,6427,1.531221,4964.929,247.59,AumAWJiKT9,com.sec.android.app.shealth,f8ff9120-cb95-44b0-a6d7-1b976043a796,1632096000000,
bbf6c3a4-b429-4cdd-9925-da4e616134fa.binning_data.json,2019-09-08 21:15:40.575,2019-09-08 05:25:31.890,com.sec.android.app.shealth,-2,12771,1.3278198,9348.997,474.74036,VfS0qUERdZ,com.sec.android.app.shealth,bbf6c3a4-b429-4cdd-9925-da4e616134fa,1567900800000,
26f504ac-8922-4c55-a77f-e86082547de0.binning_data.json,2019-10-18 22:39:42.149,2019-10-18 07:12:38.037,com.sec.android.app.shealth,18,1174,3.7464552,958.0613,54.769524,AumAWJiKT9,com.sec.android.app.shealth,26f504ac-8922-4c55-a77f-e86082547de0,1571356800000,
91562cf8-460d-43bd-938a-5a02ca11dc4d.binning_data.json,2019-09-02 22:25:23.440,2019-09-02 22:25:23.440,com.sec.android.app.shealth,0,6376,2.1446683,4975.126,231.25134,dNgkxZR9yp,com.sec.android.app.shealth,91562cf8-460d-43bd-938a-5a02ca11dc4d,1567382400000,
11441341-3c1e-4ff6-a9c9-b32019853c68.binning_data.json,2019-07-09 22:48:50.524,2019-07-09 22:48:50.524,com.sec.android.app.shealth,0,10123,2.0487142,8082.621,368.7016,dNgkxZR9yp,com.sec.android.app.shealth,11441341-3c1e-4ff6-a9c9-b32019853c68,1562630400000,
f2966d96-26f7-454c-8c43-fc665b95e6cb.binning_data.json,2019-11-01 00:36:35.901,2019-10-31 07:02:57.662,com.sec.android.app.shealth,-2,10547,1.5827003,8310.758,398.73624,VfS0qUERdZ,com.sec.android.app.shealth,f2966d96-26f7-454c-8c43-fc665b95e6cb,1572480000000,
37d7c4ff-b32b-4924-88db-d0cffdd85571.binning_data.json,2021-09-20 22:00:06.820,2021-09-20 22:00:06.820,com.sec.android.app.shealth,0,1129,6.9444447,916.26996,41.836693,dNgkxZR9yp,com.sec.android.app.shealth,37d7c4ff-b32b-4924-88db-d0cffdd85571,1632096000000,
9148e83d-3843-4673-ba8e-d987e2876755.binning_data.json,2019-12-05 01:28:20.280,2019-12-04 06:26:15.344,com.sec.android.app.shealth,-2,7678,1.5543064,5968.0083,302.5327,VfS0qUERdZ,com.sec.android.app.shealth,9148e83d-3843-4673-ba8e-d987e2876755,1575417600000,
e3be01f8-2ebc-4e86-9945-9350dbfb3851.binning_data.json,2019-08-16 20:41:30.310,2019-08-16 08:45:50.352,com.sec.android.app.shealth,-2,2693,1.5115957,2104.451,97.572235,VfS0qUERdZ,com.sec.android.app.shealth,e3be01f8-2ebc-4e86-9945-9350dbfb3851,1565913600000,
3fe69fe1-f5fb-47d2-8122-c08329a6134d.binning_data.json,2021-09-21 22:00:06.393,2021-09-21 22:00:06.393,com.sec.android.app.shealth,0,627,1.2935908,474.9583,22.280903,dNgkxZR9yp,com.sec.android.app.shealth,3fe69fe1-f5fb-47d2-8122-c08329a6134d,1632182400000,
86d1f4c7-f419-460b-86fb-f2ebc22d71a3.binning_data.json,2021-09-21 11:10:39.291,2021-09-20 07:22:03.969,com.sec.android.app.shealth,-2,4325,1.6710825,3434.3328,178.85338,VfS0qUERdZ,com.sec.android.app.shealth,86d1f4c7-f419-460b-86fb-f2ebc22d71a3,1629849600000,
d80f1c08-2382-4066-8fa2-c6e3d6985bdc.binning_data.json,2021-09-21 21:55:07.684,2021-09-21 05:57:27.411,com.sec.android.app.shealth,-2,3959,1.4509562,3102.3418,154.03392,VfS0qUERdZ,com.sec.android.app.shealth,d80f1c08-2382-4066-8fa2-c6e3d6985bdc,1632182400000,
e2a46506-8ce4-407e-9fe7-826c437f9dd4.binning_data.json,2021-09-20 07:22:04.558,2021-09-20 07:22:04.558,com.sec.android.app.shealth,-2,4900,1.7043185,4058.388,185.17653,VfS0qUERdZ,com.sec.android.app.shealth,e2a46506-8ce4-407e-9fe7-826c437f9dd4,1629763200000,
f867e079-b045-4a8c-bf6e-74075ba5e75f.binning_data.json,2021-09-21 22:00:10.310,2021-09-21 22:00:10.310,com.sec.android.app.shealth,18,3792,1.4750766,2967.555,149.42,AumAWJiKT9,com.sec.android.app.shealth,f867e079-b045-4a8c-bf6e-74075ba5e75f,1632182400000,
1e43546d-ddac-414e-b71f-f2fc1c42f082.binning_data.json,2021-09-22 08:33:15.433,2021-09-22 03:18:25.972,com.sec.android.app.shealth,-2,347,1.3519425,259.11414,13.652522,VfS0qUERdZ,com.sec.android.app.shealth,1e43546d-ddac-414e-b71f-f2fc1c42f082,1632268800000,
